ward_id,ward_name,province_id
40713040,Xã Lệ Ninh,409
40713041,Xã Kim Ngân,409
40901042,Phường Đông Hà,409
40901043,Phường Nam Đông Hà,409
40903044,Phường Quảng Trị,409
40905045,Xã Vĩnh Linh,409
40905046,Xã Cửa Tùng,409
40905047,Xã Vĩnh Hoàng,409
40905048,Xã Vĩnh Thủy,409
40905049,Xã Bến Quan,409
40907050,Xã Cồn Tiên,409
40907051,Xã Cửa Việt,409
40907052,Xã Gio Linh,409
40907053,Xã Bến Hải,409
40915054,Xã Hướng Lập,409
40915055,Xã Hướng Phùng,409
40915056,Xã Khe Sanh,409
40915057,Xã Tân Lập,409
40915058,Xã Lao Bảo,409
40915059,Xã Lìa,409
40915060,Xã A Dơi,409
40917061,Xã La Lay,409
40917062,Xã Tà Rụt,409
40917063,Xã Đakrông,409
40917064,Xã Ba Lòng,409
40917065,Xã Hướng Hiệp,409
40909066,Xã Cam Lộ,409
40909067,Xã Hiếu Giang,409
40911068,Xã Triệu Phong,409
40911069,Xã Ái Tử,409
40911070,Xã Triệu Bình,409
40911071,Xã Triệu Cơ,409
40911072,Xã Nam Cửa Việt,409
40913073,Xã Diên Sanh,409
40913074,Xã Mỹ Thủy,409
40913075,Xã Hải Lăng,409
40913076,Xã Vĩnh Định,409
40913077,Xã Nam Hải Lăng,409
40919078,Đặc khu Cồn Cỏ,409
41109001,Phường Thuận An,411
41119002,Phường Hóa Châu,411
41109003,Phường Mỹ Thượng,411
41101004,Phường Vỹ Dạ,411
41101005,Phường Thuận Hóa,411
41101006,Phường An Cựu,411
41101007,Phường Thủy Xuân,411
41119008,Phường Kim Long,411
41119009,Phường Hương An,411
41119010,Phường Phú Xuân,411
41107011,Phường Hương Trà,411
41107012,Phường Kim Trà,411
41111013,Phường Thanh Thủy,411
41111014,Phường Hương Thủy,411
41111015,Phường Phú Bài,411
41103016,Phường Phong Điền,411
41103017,Phường Phong Thái,411
41103018,Phường Phong Dinh,411
41103019,Phường Phong Phú,411
41105020,Phường Phong Quảng,411
41105021,Xã Đan Điền,411
41105022,Xã Quảng Điền,411
41109023,Xã Phú Vinh,411
41109024,Xã Phú Hồ,411
41109025,Xã Phú Vang,411
41113026,Xã Vinh Lộc,411
41113027,Xã Hưng Lộc,411
41113028,Xã Lộc An,411
41113029,Xã Phú Lộc,411
41113030,Xã Chân Mây – Lăng Cô,411
41113031,Xã Long Quảng,411
41113032,Xã Nam Đông,411
41113033,Xã Khe Tre,411
41107034,Xã Bình Điền,411
41115035,Xã A Lưới 1,411
41115036,Xã A Lưới 2,411
41115037,Xã A Lưới 3,411
41115038,Xã A Lưới 4,411
41115039,Xã A Lưới 5,411
41101040,Phường Dương Nỗ,411
50101001,Phường Hải Châu,501
50101002,Phường Hoà Cường,501
50103003,Phường Thanh Khê,501
50115004,Phường An Khê,501
50105005,Phường An Hải,501
50105006,Phường Sơn Trà,501
50107007,Phường Ngũ Hành Sơn,501
50109008,Phường Hoà Khánh,501
50109009,Phường Hải Vân,501
50109010,Phường Liên Chiểu,501
50115011,Phường Cẩm Lệ,501
50111012,Phường Hoà Xuân,501
50111013,Xã Hoà Vang,501
50111014,Xã Hoà Tiến,501
50111015,Xã Bà Nà,501
50113016,Đặc khu Hoàng Sa,501
50325017,Xã Núi Thành,501
50325018,Xã Tam Mỹ,501
50325019,Xã Tam Anh,501
50325020,Xã Đức Phú,501
50325021,Xã Tam Xuân,501
50325022,Xã Tam Hải,501
50301023,Phường Tam Kỳ,501
50301024,Phường Quảng Phú,501
50301025,Phường Hương Trà,501
50301026,Phường Bàn Thạch,501
50302027,Xã Tây Hồ,501
50302028,Xã Chiên Đàn,501
50302029,Xã Phú Ninh,501
50321030,Xã Lãnh Ngọc,501
50321031,Xã Tiên Phước,501
50321032,Xã Thạnh Bình,501
50321033,Xã Sơn Cẩm Hà,501
50327034,Xã Trà Liên,501
50327035,Xã Trà Giáp,501
50327036,Xã Trà Tân,501
50327037,Xã Trà Đốc,501
50327038,Xã Trà My,501
50329039,Xã Nam Trà My,501
50329040,Xã Trà Tập,501
50329041,Xã Trà Vân,501
50329042,Xã Trà Linh,501
50329043,Xã Trà Leng,501
50315044,Xã Thăng Bình,501
50315045,Xã Thăng An,501
50315046,Xã Thăng Trường,501
50315047,Xã Thăng Điền,501
50315048,Xã Thăng Phú,501
50315049,Xã Đồng Dương,501
50317050,Xã Quế Sơn Trung,501
50317051,Xã Quế Sơn,501
50317052,Xã Xuân Phú,501
50317053,Xã Nông Sơn,501
50317054,Xã Quế Phước,501
50311055,Xã Duy Nghĩa,501
50311056,Xã Nam Phước,501
50311057,Xã Duy Xuyên,501
50311058,Xã Thu Bồn,501
50309059,Phường Điện Bàn,501
50309060,Phường Điện Bàn Đông,501
50309061,Phường An Thắng,501
50309062,Phường Điện Bàn Bắc,501
50309063,Xã Điện Bàn Tây,501
50309064,Xã Gò Nổi,501
50303065,Phường Hội An,501
50303066,Phường Hội An Đông,501
50303067,Phường Hội An Tây,501
50303068,Xã Tân Hiệp,501
50307069,Xã Đại Lộc,501
50307070,Xã Hà Nha,501
50307071,Xã Thượng Đức,501
50307072,Xã Vu Gia,501
50307073,Xã Phú Thuận,501
50313074,Xã Thạnh Mỹ,501
50313075,Xã Bến Giằng,501
50313076,Xã Nam Giang,501
50313077,Xã Đắc Pring,501
50313078,Xã La Dêê,501
50313079,Xã La Êê,501
50305080,Xã Sông Vàng,501
50305081,Xã Sông Kôn,501
50305082,Xã Đông Giang,501
50305083,Xã Bến Hiên,501
50304084,Xã Avương,501
50304085,Xã Tây Giang,501
50304086,Xã Hùng Sơn,501
50319087,Xã Hiệp Đức,501
50319088,Xã Việt An,501
50319089,Xã Phước Trà,501
50323090,Xã Khâm Đức,501
50323091,Xã Phước Năng,501
50323092,Xã Phước Chánh,501
50323093,Xã Phước Thành,501
50323094,Xã Phước Hiệp,501
50501001,Xã Tịnh Khê,505
50501002,Phường Trương Quang Trọng,505
50501003,Xã An Phú,505
50501004,Phường Cẩm Thành,505
50501005,Phường Nghĩa Lộ,505
50523006,Phường Trà Câu,505
50523007,Xã Nguyễn Nghiêm,505
50523008,Phường Đức Phổ,505
50523009,Xã Khánh Cường,505
50523010,Phường Sa Huỳnh,505
50505011,Xã Bình Minh,505
50505012,Xã Bình Chương,505
50505013,Xã Bình Sơn,505
50505014,Xã Vạn Tường,505
50505015,Xã Đông Sơn,505
50509016,Xã Trường Giang,505
50509017,Xã Ba Gia,505
50509018,Xã Sơn Tịnh,505
50509019,Xã Thọ Phong,505
50515020,Xã Tư Nghĩa,505
50515021,Xã Vệ Giang,505
50515022,Xã Nghĩa Giang,505
50515023,Xã Trà Giang,505
50517024,Xã Nghĩa Hành,505
50517025,Xã Đình Cương,505
50517026,Xã Thiện Tín,505
50517027,Xã Phước Giang,505
50521028,Xã Long Phụng,505
50521029,Xã Mỏ Cày,505
50521030,Xã Mộ Đức,505
50521031,Xã Lân Phong,505
50507032,Xã Trà Bồng,505
50507033,Xã Đông Trà Bồng,505
50507034,Xã Tây Trà,505
50507035,Xã Thanh Bồng,505
50507036,Xã Cà Đam,505
50507037,Xã Tây Trà Bồng,505
50513038,Xã Sơn Hạ,505
50513039,Xã Sơn Linh,505
50513040,Xã Sơn Hà,505
50513041,Xã Sơn Thủy,505
50513042,Xã Sơn Kỳ,505
50511043,Xã Sơn Tây,505
50511044,Xã Sơn Tây Thượng,505
50511045,Xã Sơn Tây Hạ,505
50519046,Xã Minh Long,505
50519047,Xã Sơn Mai,505
50525048,Xã Ba Vì,505
50525049,Xã Ba Tô,505
50525050,Xã Ba Dinh,505
50525051,Xã Ba Tơ,505
50525052,Xã Ba Vinh,505
50525053,Xã Ba Động,505
50525054,Xã Đặng Thùy Trâm,505
50525055,Xã Ba Xa,505
50503056,Đặc khu Lý Sơn,505
60101057,Phường Kon Tum,505
60101058,Phường Đăk Cấm,505
60101059,Phường Đăk BLa,505
60101060,Xã Ngọk Bay,505
60101061,Xã Ia Chim,505
60101062,Xã Đăk Rơ Wa,505
60111063,Xã Đăk Pxi,505
60111064,Xã Đăk Mar,505
60111065,Xã Đăk Ui,505
60111066,Xã Ngọk Réo,505
60111067,Xã Đăk Hà,505
60107068,Xã Ngọk Tụ,505
60107069,Xã Đăk Tô,505
60107070,Xã Kon Đào,505
60115071,Xã Đăk Sao,505
60115072,Xã Đăk Tờ Kan,505
60115073,Xã Tu Mơ Rông,505
60115074,Xã Măng Ri,505
60105075,Xã Bờ Y,505
60105076,Xã Sa Loong,505
60105077,Xã Dục Nông,505
60103078,Xã Xốp,505
60103079,Xã Ngọc Linh,505
60103080,Xã Đăk Plô,505
60103081,Xã Đăk Pék,505
60103082,Xã Đăk Môn,505
60113083,Xã Sa Thầy,505
60113084,Xã Sa Bình,505
60113085,Xã Ya Ly,505
60114086,Xã Ia Tơi,505
60108087,Xã Đăk Kôi,505
60108088,Xã Kon Braih,505
60108089,Xã Đăk Rve,505
60109090,Xã Măng Đen,505
60109091,Xã Măng Bút,505
60109092,Xã Kon Plông,505
60103093,Xã Đăk Long,505
60113094,Xã Rờ Kơi,505
60113095,Xã Mô Rai,505
60114096,Xã Ia Đal,505
51101001,Phường Nha Trang,511
51101002,Phường Bắc Nha Trang,511
51101003,Phường Tây Nha Trang,511
51101004,Phường Nam Nha Trang,511
51109005,Phường Bắc Cam Ranh,511
51109006,Phường Cam Ranh,511
51109007,Phường Cam Linh,511
51109008,Phường Ba Ngòi,511
51109009,Xã Nam Cam Ranh,511
51105010,Xã Bắc Ninh Hoà,511
51105011,Phường Ninh Hoà,511
51105012,Xã Tân Định,511
51105013,Phường Đông Ninh Hoà,511
51105014,Phường Hoà Thắng,511
51105015,Xã Nam Ninh Hoà,511
51105016,Xã Tây Ninh Hoà,511
51105017,Xã Hoà Trí,511
51103018,Xã Đại Lãnh,511
51103019,Xã Tu Bông,511
51103020,Xã Vạn Thắng,511
51103021,Xã Vạn Ninh,511
51103022,Xã Vạn Hưng,511
51107023,Xã Diên Khánh,511
51107024,Xã Diên Lạc,511
51107025,Xã Diên Điền,511
51107026,Xã Diên Lâm,511
51107027,Xã Diên Thọ,511
51107028,Xã Suối Hiệp,511
51117029,Xã Cam Lâm,511
51117030,Xã Suối Dầu,511
51117031,Xã Cam Hiệp,511
51117032,Xã Cam An,511
51111033,Xã Bắc Khánh Vĩnh,511
51111034,Xã Trung Khánh Vĩnh,511
51111035,Xã Tây Khánh Vĩnh,511
51111036,Xã Nam Khánh Vĩnh,511
51111037,Xã Khánh Vĩnh,511
51113038,Xã Khánh Sơn,511
51113039,Xã Tây Khánh Sơn,511
51113040,Xã Đông Khánh Sơn,511
51115041,Đặc khu Trường Sa,511
70501042,Phường Phan Rang,511
70501043,Phường Đông Hải,511
70505044,Phường Ninh Chử,511
70501045,Phường Bảo An,511
70501046,Phường Đô Vinh,511
70507047,Xã Ninh Phước,511
70507048,Xã Phước Hữu,511
70507049,Xã Phước Hậu,511
70513050,Xã Thuận Nam,511
70513051,Xã Cà Ná,511
70513052,Xã Phước Hà,511
70513053,Xã Phước Dinh,511
70505054,Xã Ninh Hải,511
70505055,Xã Xuân Hải,511
70505056,Xã Vĩnh Hải,511
70511057,Xã Thuận Bắc,511
70511058,Xã Công Hải,511
70503059,Xã Ninh Sơn,511
70503060,Xã Lâm Sơn,511
70503061,Xã Anh Dũng,511
70503062,Xã Mỹ Sơn,511
70509063,Xã Bác Ái Đông,511
70509064,Xã Bác Ái,511
70509065,Xã Bác Ái Tây,511
50701001,Phường Quy Nhơn,603
50701002,Phường Quy Nhơn Đông,603
50701003,Phường Quy Nhơn Tây,603
50701004,Phường Quy Nhơn Nam,603
50701005,Phường Quy Nhơn Bắc,603
50717006,Phường Bình Định,603
50717007,Phường An Nhơn,603
50717008,Phường An Nhơn Đông,603
50717009,Phường An Nhơn Nam,603
50717010,Phường An Nhơn Bắc,603
50717011,Xã An Nhơn Tây,603
50705012,Phường Bồng Sơn,603
50705013,Phường Hoài Nhơn,603
50705014,Phường Tam Quan,603
50705015,Phường Hoài Nhơn Đông,603
50705016,Phường Hoài Nhơn Tây,603
50705017,Phường Hoài Nhơn Nam,603
50705018,Phường Hoài Nhơn Bắc,603
50713019,Xã Phù Cát,603
50713020,Xã Xuân An,603
50713021,Xã Ngô Mây,603
50713022,Xã Cát Tiến,603
50713023,Xã Đề Gi,603
50713024,Xã Hoà Hội,603
50713025,Xã Hội Sơn,603
50709026,Xã Phù Mỹ,603
50709027,Xã An Lương,603
50709028,Xã Bình Dương,603
50709029,Xã Phù Mỹ Đông,603
50709030,Xã Phù Mỹ Tây,603
50709031,Xã Phù Mỹ Nam,603
50709032,Xã Phù Mỹ Bắc,603
50719033,Xã Tuy Phước,603
50719034,Xã Tuy Phước Đông,603
50719035,Xã Tuy Phước Tây,603
50719036,Xã Tuy Phước Bắc,603
50715037,Xã Tây Sơn,603
50715038,Xã Bình Khê,603
50715039,Xã Bình Phú,603
50715040,Xã Bình Hiệp,603
50715041,Xã Bình An,603
50707042,Xã Hoài Ân,603
50707043,Xã Ân Tường,603
50707044,Xã Kim Sơn,603
50707045,Xã Vạn Đức,603
50707046,Xã Ân Hảo,603
50721047,Xã Vân Canh,603
50721048,Xã Canh Vinh,603
50721049,Xã Canh Liên,603
50711050,Xã Vĩnh Thạnh,603
50711051,Xã Vĩnh Thịnh,603
50711052,Xã Vĩnh Quang,603
50711053,Xã Vĩnh Sơn,603
50703054,Xã An Hoà,603
50703055,Xã An Lão,603
50703056,Xã An Vinh,603
50703057,Xã An Toàn,603
60301058,Phường Pleiku,603
60301059,Phường Hội Phú,603
60301060,Phường Thống Nhất,603
60301061,Phường Diên Hồng,603
60301062,Phường An Phú,603
60301063,Xã Biển Hồ,603
60301064,Xã Gào,603
60307065,Xã Ia Ly,603
60307066,Xã Chư Păh,603
60307067,Xã Ia Khươl,603
60307068,Xã Ia Phí,603
60317069,Xã Chư Prông,603
60317070,Xã Bàu Cạn,603
60317071,Xã Ia Boòng,603
60317072,Xã Ia Lâu,603
60317073,Xã Ia Pia,603
60317074,Xã Ia Tôr,603
60319075,Xã Chư Sê,603
60319076,Xã Bờ Ngoong,603
60319077,Xã Ia Ko,603
60319078,Xã Albá,603
60331079,Xã Chư Pưh,603
60331080,Xã Ia Le,603
60331081,Xã Ia Hrú,603
60311082,Phường An Khê,603
60311083,Phường An Bình,603
60311084,Xã Cửu An,603
60327085,Xã Đak Pơ,603
60327086,Xã Ya Hội,603
60303087,Xã Kbang,603
60303088,Xã Kông Bơ La,603
60303089,Xã Tơ Tung,603
60303090,Xã Sơn Lang,603
60303091,Xã Đak Rong,603
60313092,Xã Kông Chro,603
60313093,Xã Ya Ma,603
60313094,Xã Chư Krey,603
60313095,Xã SRó,603
60313096,Xã Đăk Song,603
60313097,Xã Chơ Long,603
60321098,Phường Ayun Pa,603
60321099,Xã Ia Rbol,603
60321100,Xã Ia Sao,603
60329101,Xã Phú Thiện,603
60329102,Xã Chư A Thai,603
60329103,Xã Ia Hiao,603
60320104,Xã Pờ Tó,603
60320105,Xã Ia Pa,603
60320106,Xã Ia Tul,603
60323107,Xã Phú Túc,603
60323108,Xã Ia Dreh,603
60323109,Xã Ia Rsai,603
60323110,Xã Uar,603
60325111,Xã Đak Đoa,603
60325112,Xã Kon Gang,603
60325113,Xã Ia Băng,603
60325114,Xã KDang,603
60325115,Xã Đak Sơmei,603
60305116,Xã Mang Yang,603
60305117,Xã Lơ Pang,603
60305118,Xã Kon Chiêng,603
60305119,Xã Hra,603
60305120,Xã Ayun,603
60309121,Xã Ia Grai,603
60309122,Xã Ia Krái,603
60309123,Xã Ia Hrung,603
60315124,Xã Đức Cơ,603
60315125,Xã Ia Dơk,603
60315126,Xã Ia Krêl,603
50701127,Xã Nhơn Châu,603
60317128,Xã Ia Púch,603
60317129,Xã Ia Mơ,603
60315130,Xã Ia Pnôn,603
60315131,Xã Ia Nan,603
60315132,Xã Ia Dom,603
60309133,Xã Ia Chia,603
60309134,Xã Ia O,603
60303135,Xã Krong,603
60501001,Xã Hoà Phú,605
60501002,Phường Buôn Ma Thuột,605
60501003,Phường Tân An,605
60501004,Phường Tân Lập,605
60501005,Phường Thành Nhất,605
60501006,Phường Ea Kao,605
60509007,Xã Ea Drông,605
60509008,Phường Buôn Hồ,605
60509009,Phường Cư Bao,605
60505010,Xã Ea Súp,605
60505011,Xã Ea Rốk,605
60505012,Xã Ea Bung,605
60505013,Xã Ia Rvê,605
60505014,Xã Ia Lốp,605
60511015,Xã Ea Wer,605
60511016,Xã Ea Nuôl,605
60511017,Xã Buôn Đôn,605
60513018,Xã Ea Kiết,605
60513019,Xã Ea M’Droh,605
60513020,Xã Quảng Phú,605
60513021,Xã Cuôr Đăng,605
60513022,Xã Cư M’gar,605
60513023,Xã Ea Tul,605
60539024,Xã Pơng Drang,605
60539025,Xã Krông Búk,605
60539026,Xã Cư Pơng,605
60503027,Xã Ea Khăl,605
60503028,Xã Ea Drăng,605
60503029,Xã Ea Wy,605
60503030,Xã Ea H’leo,605
60503031,Xã Ea Hiao,605
60507032,Xã Krông Năng,605
60507033,Xã Dliê Ya,605
60507034,Xã Tam Giang,605
60507035,Xã Phú Xuân,605
60519036,Xã Krông Pắc,605
60519037,Xã Ea Knuếc,605
60519038,Xã Tân Tiến,605
60519039,Xã Ea Phê,605
60519040,Xã Ea Kly,605
60519041,Xã Vụ Bổn,605
60515042,Xã Ea Kar,605
60515043,Xã Ea Ô,605
60515044,Xã Ea Knốp,605
60515045,Xã Cư Yang,605
60515046,Xã Ea Păl,605
60517047,Xã M’Drắk,605
60517048,Xã Ea Riêng,605
60517049,Xã Cư M’ta,605
60517050,Xã Krông Á,605
60517051,Xã Cư Prao,605
60517052,Xã Ea Trang,605
60525053,Xã Hoà Sơn,605
60525054,Xã Dang Kang,605
60525055,Xã Krông Bông,605
60525056,Xã Yang Mao,605
60525057,Xã Cư Pui,605
60531058,Xã Liên Sơn Lắk,605
60531059,Xã Đắk Liêng,605
60531060,Xã Nam Ka,605
60531061,Xã Đắk Phơi,605
60531062,Xã Krông Nô,605
60537063,Xã Ea Ning,605
60537064,Xã Dray Bhăng,605
60537065,Xã Ea Ktur,605
60523066,Xã Krông Ana,605
60523067,Xã Dur Kmăl,605
60523068,Xã Ea Na,605
50901069,Phường Tuy Hòa,605
50901070,Phường Phú Yên,605
50901071,Phường Bình Kiến,605
50905072,Xã Xuân Thọ,605
50905073,Xã Xuân Cảnh,605
50905074,Xã Xuân Lộc,605
50905075,Phường Xuân Đài,605
50905076,Phường Sông Cầu,605
50911077,Xã Hòa Xuân,605
50911078,Phường Đông Hòa,605
50911079,Phường Hòa Hiệp,605
50907080,Xã Tuy An Bắc,605
50907081,Xã Tuy An Đông,605
50907082,Xã Ô Loan,605
50907083,Xã Tuy An Nam,605
50907084,Xã Tuy An Tây,605
50915085,Xã Phú Hòa 1,605
50915086,Xã Phú Hòa 2,605
50912087,Xã Tây Hòa,605
50912088,Xã Hòa Thịnh,605
50912089,Xã Hòa Mỹ,605
50912090,Xã Sơn Thành,605
50909091,Xã Sơn Hòa,605
50909092,Xã Vân Hòa,605
50909093,Xã Tây Sơn,605
50909094,Xã Suối Trai,605
50913095,Xã Ea Ly,605
50913096,Xã Ea Bá,605
50913097,Xã Đức Bình,605
50913098,Xã Sông Hinh,605
50903099,Xã Xuân Lãnh,605
50903100,Xã Phú Mỡ,605
50903101,Xã Xuân Phước,605
50903102,Xã Đồng Xuân,605
70301001,Phường Xuân Hương - Đà Lạt,703
70301002,Phường Cam Ly - Đà Lạt,703
70301003,Phường Lâm Viên - Đà Lạt,703
70301004,Phường Xuân Trường - Đà Lạt,703
70305005,Phường Langbiang - Đà Lạt,703
70303006,Phường 1 Bảo Lộc,703
70303007,Phường 2 Bảo Lộc,703
70303008,Phường 3 Bảo Lộc,703
70303009,Phường B' Lao,703
70305010,Xã Lạc Dương,703
70307011,Xã Đơn Dương,703
70307012,Xã Ka Đô,703
70307013,Xã Quảng Lập,703
70307014,Xã D'Ran,703
70309015,Xã Hiệp Thạnh,703
70309016,Xã Đức Trọng,703
70309017,Xã Tân Hội,703
70309018,Xã Tà Hine,703
70309019,Xã Tà Năng,703
70311020,Xã Đinh Văn - Lâm Hà,703
70311021,Xã Phú Sơn - Lâm Hà,703
70311022,Xã Nam Hà - Lâm Hà,703
70311023,Xã Nam Ban - Lâm Hà,703
70311024,Xã Tân Hà - Lâm Hà,703
70311025,Xã Phúc Thọ - Lâm Hà,703
70323026,Xã Đam Rông 1,703
70323027,Xã Đam Rông 2,703
70323028,Xã Đam Rông 3,703
70323029,Xã Đam Rông 4,703
70315030,Xã Di Linh,703
70315031,Xã Hoà Ninh,703
70315032,Xã Hoà Bắc,703
70315033,Xã Đinh Trang Thượng,703
70315034,Xã Bảo Thuận,703
70315035,Xã Sơn Điền,703
70315036,Xã Gia Hiệp,703
70313037,Xã Bảo Lâm 1,703
70313038,Xã Bảo Lâm 2,703
70313039,Xã Bảo Lâm 3,703
70313040,Xã Bảo Lâm 4,703
70313041,Xã Bảo Lâm 5,703
70317042,Xã Đạ Huoai,703
70317043,Xã Đạ Huoai 2,703
70317044,Xã Đạ Huoai 3,703
70317045,Xã Đạ Tẻh,703
70317046,Xã Đạ Tẻh 2,703
70317047,Xã Đạ Tẻh 3,703
70317048,Xã Cát Tiên,703
70317049,Xã Cát Tiên 2,703
70317050,Xã Cát Tiên 3,703
71501051,Phường Hàm Thắng,703
71501052,Phường Bình Thuận,703
71501053,Phường Mũi Né,703
71501054,Phường Phú Thuỷ,703
71501055,Phường Phan Thiết,703
71501056,Phường Tiến Thành,703
71513057,Phường La Gi,703
71513058,Phường Phước Hội,703
71501059,Xã Tuyên Quang,703
71513060,Xã Tân Hải,703
71503061,Xã Vĩnh Hảo,703
71503062,Xã Liên Hương,703
71503063,Xã Tuy Phong,703
71503064,Xã Phan Rí Cửa,703
71505065,Xã Bắc Bình,703
71505066,Xã Hồng Thái,703
71505067,Xã Hải Ninh,703
71505068,Xã Phan Sơn,703
71505069,Xã Sông Lũy,703
71505070,Xã Lương Sơn,703
71505071,Xã Hoà Thắng,703
71507072,Xã Đông Giang,703
71507073,Xã La Dạ,703
71507074,Xã Hàm Thuận Bắc,703
71507075,Xã Hàm Thuận,703
71507076,Xã Hồng Sơn,703
71507077,Xã Hàm Liêm,703
71509078,Xã Hàm Thạnh,703
71509079,Xã Hàm Kiệm,703
71509080,Xã Tân Thành,703
71509081,Xã Hàm Thuận Nam,703
71509082,Xã Tân Lập,703
71514083,Xã Tân Minh,703
71514084,Xã Hàm Tân,703
71514085,Xã Sơn Mỹ,703
71511086,Xã Bắc Ruộng,703
71511087,Xã Nghị Đức,703
71511088,Xã Đồng Kho,703
71511089,Xã Tánh Linh,703
71511090,Xã Suối Kiết,703
71515091,Xã Nam Thành,703
71515092,Xã Đức Linh,703
71515093,Xã Hoài Đức,703
71515094,Xã Trà Tân,703
71517095,Đặc khu Phú Quý,703
60613096,Phường Bắc Gia Nghĩa,703
60613097,Phường Nam Gia Nghĩa,703
60613098,Phường Đông Gia Nghĩa,703
60603099,Xã Đắk Wil,703
60603100,Xã Nam Dong,703
60603101,Xã Cư Jút,703
60607102,Xã Thuận An,703
60607103,Xã Đức Lập,703
60607104,Xã Đắk Mil,703
60607105,Xã Đắk Sắk,703
60605106,Xã Nam Đà,703
60605107,Xã Krông Nô,703
60605108,Xã Nâm Nung,703
60605109,Xã Quảng Phú,703
60609110,Xã Đắk song,703
60609111,Xã Đức An,703
60609112,Xã Thuận Hạnh,703
60609113,Xã Trường Xuân,703
60615114,Xã Tà Đùng,703
60615115,Xã Quảng Khê,703
60617116,Xã Quảng Tân,703
60617117,Xã Tuy Đức,703
60611118,Xã Kiến Đức,703
60611119,Xã Nhân Cơ,703
60611120,Xã Quảng Tín,703
70309121,Xã Ninh Gia,703
60615122,Xã Quảng Hoà,703
60615123,Xã Quảng Sơn,703
60617124,Xã Quảng Trực,703
80103001,Xã Hưng Điền,709
80103002,Xã Vĩnh Thạnh,709
80103003,Xã Tân Hưng,709
80103004,Xã Vĩnh Châu,709
80105005,Xã Tuyên Bình,709
80105006,Xã Vĩnh Hưng,709
80105007,Xã Khánh Hưng,709
80129008,Xã Tuyên Thạnh,709
80129009,Xã Bình Hiệp,709
80129010,Phường Kiến Tường,709
80107011,Xã Bình Hoà,709
80107012,Xã Mộc Hoá,709
80109013,Xã Hậu Thạnh,709
80109014,Xã Nhơn Hoà Lập,709
80109015,Xã Nhơn Ninh,709
80109016,Xã Tân Thạnh,709
80111017,Xã Bình Thành,709
80111018,Xã Thạnh Phước,709
80111019,Xã Thạnh Hóa,709
80111020,Xã Tân Tây,709
80119021,Xã Thủ Thừa,709
80119022,Xã Mỹ An,709
80119023,Xã Mỹ Thạnh,709
80119024,Xã Tân Long,709
80113025,Xã Mỹ Quý,709
80113026,Xã Đông Thành,709
80113027,Xã Đức Huệ,709
80115028,Xã An Ninh,709
80115029,Xã Hiệp Hoà,709
80115030,Xã Hậu Nghĩa,709
80115031,Xã Hoà Khánh,709
80115032,Xã Đức Lập,709
80115033,Xã Mỹ Hạnh,709
80115034,Xã Đức Hoà,709
80117035,Xã Thạnh Lợi,709
80117036,Xã Bình Đức,709
80117037,Xã Lương Hoà,709
80117038,Xã Bến Lức,709
80117039,Xã Mỹ Yên,709
80125040,Xã Long Cang,709
80125041,Xã Rạch Kiến,709
80125042,Xã Mỹ Lệ,709
80125043,Xã Tân Lân,709
80125044,Xã Cần Đước,709
80125045,Xã Long Hựu,709
80127046,Xã Phước Lý,709
80127047,Xã Mỹ Lộc,709
80127048,Xã Cần Giuộc,709
80127049,Xã Phước Vĩnh Tây,709
80127050,Xã Tân Tập,709
80123051,Xã Vàm Cỏ,709
80123052,Xã Tân Trụ,709
80123053,Xã Nhựt Tảo,709
80121054,Xã Thuận Mỹ,709
80121055,Xã An Lục Long,709
80121056,Xã Tầm Vu,709
80121057,Xã Vĩnh Công,709
80101058,Phường Long An,709
80101059,Phường Tân An,709
80101060,Phường Khánh Hậu,709
70901061,Phường Tân Ninh,709
70901062,Phường Bình Minh,709
70907063,Phường Ninh Thạnh,709
70911064,Phường Long Hoa,709
70911065,Phường Hoà Thành,709
70911066,Phường Thanh Điền,709
70917067,Phường Trảng Bàng,709
70917068,Phường An Tịnh,709
70915069,Phường Gò Dầu,709
70915070,Phường Gia Lộc,709
70917071,Xã Hưng Thuận,709
70917072,Xã Phước Chỉ,709
70915073,Xã Thạnh Đức,709
70915074,Xã Phước Thạnh,709
70915075,Xã Truông Mít,709
70907076,Xã Lộc Ninh,709
70907077,Xã Cầu Khởi,709
70907078,Xã Dương Minh Châu,709
70905079,Xã Tân Đông,709
70905080,Xã Tân Châu,709
70905081,Xã Tân Phú,709
70905082,Xã Tân Hội,709
70905083,Xã Tân Thành,709
70905084,Xã Tân Hoà,709
70903085,Xã Tân Lập,709
70903086,Xã Tân Biên,709
70903087,Xã Thạnh Bình,709
70903088,Xã Trà Vong,709
70909089,Xã Phước Vinh,709
70909090,Xã Hoà Hội,709
70909091,Xã Ninh Điền,709
70909092,Xã Châu Thành,709
70909093,Xã Hảo Đước,709
70913094,Xã Long Chữ,709
70913095,Xã Long Thuận,709
70913096,Xã Bến Cầu,709
71301001,Phường Biên Hoà,713
71301002,Phường Trấn Biên,713
71301003,Phường Tam Hiệp,713
71301004,Phường Long Bình,713
71301005,Phường Trảng Dài,713
71301006,Phường Hố Nai,713
71301007,Phường Long Hưng,713
71317008,Xã Đại Phước,713
71317009,Xã Nhơn Trạch,713
71317010,Xã Phước An,713
71315011,Xã Phước Thái,713
71315012,Xã Long Phước,713
71315013,Xã Bình An,713
71315014,Xã Long Thành,713
